Date,Photosynthetic rate,Transpiration rate,Transpiration rate(gram),Total conductance,Solar radiation,Maximum solar radiation,Minimum solar radiation,Vapor pressure deficit,Maximum vapor pressure deficit,Minimum vapor pressure deficit,Vapor pressure deficit(gram),Maximum vapor pressure deficit(gram),Minimum vapor pressure deficit(gram),Temperature outside chamber,Maximum temperature outside chamber,Minimum temperature outside chamber,Temperature inside chamber,Maximum temperature inside chamber,Minimum temperature inside chamber,Relative humidity outside chamber,Maximum relative humidity outside chamber,Minimum relative humidity outside chamber,Relative humidity inside chamber,Maximum relative humidity inside chamber,Minimum relative humidity inside chamber,H2O concentration inside chamber(gram),Maximum H2O concentration inside chamber(gram),Minimum H2O concentration inside chamber(gram),CO2 concentration air sampling average,Maximum CO2 concentration air sampling average,Minimum CO2 concentration air sampling average,enable,reason
2019/12/19 19:00:00 JST,-0.909518041,0.102696295,0.001848533,15.83279628,0,0,0,6.556469052,6.924707827,6.143633984,4.910156991,5.187953238,4.628687468,20.49828915,22.18917641,18.81638207,20.55692538,22.27243665,18.79202875,72.11566287,75.54817885,69.95766228,72.45888694,75.87482895,70.23546784,13.01685323,14.97938561,11.49807844,492.4178241,538.25,450.1388889,TRUE,
2019/12/19 21:00:00 JST,-0.306433234,0.091514446,0.00164726,18.32667888,0,0,0,5.023386847,6.029674233,4.539992709,3.793505929,4.544085154,3.433541388,18.24036467,18.74069688,17.89827242,18.08919709,18.70962135,17.67967105,72.69183246,74.04724269,70.93472856,75.51049078,77.26271881,71.69261257,11.67839533,11.81202055,11.5047972,454.9987923,461.8611111,450.0277778,TRUE,
2019/12/19 23:00:00 JST,-0.244034728,0.091530256,0.001647545,21.0315948,0,0,0,4.358290182,4.514693447,4.014337228,3.297078513,3.414330497,3.039344445,17.80758077,17.91494883,17.63378996,17.5946433,17.71560136,17.36334503,75.0378035,76.37788694,74.24433528,78.05619851,79.48562671,77.39880214,11.72422432,11.77638087,11.68919599,471.1898148,490.6944444,463.7777778,TRUE,
2019/12/20 01:00:00 JST,0.727089094,0.085056536,0.001531018,21.78302625,0,0,0,3.906425557,4.008668997,3.830998336,2.958029653,3.035120975,2.900929365,17.60000841,17.63996784,17.57282797,17.32533473,17.35761355,17.30808772,76.92990158,77.37758772,76.39939084,79.98869491,80.37312281,79.50556384,11.82299526,11.87891052,11.77336281,551.9094203,602.9166667,494.8055556,TRUE,
2019/12/20 03:00:00 JST,0.301080253,0.078360533,0.00141049,20.80029172,0,0,0,3.767921652,3.822333788,3.713394609,2.852206943,2.891943318,2.810885998,17.64470786,18.16780702,17.50799123,17.4208524,17.87942105,17.32159649,78.13428579,78.82806481,77.42869298,80.81292398,81.20316667,80.43141228,12.01390607,12.38880196,11.8862302,654.2681159,706.1388889,607.0833333,TRUE,
2019/12/20 05:00:00 JST,-0.289684897,0.070414983,0.00126747,17.76111812,0,0,0,3.984557055,4.421840945,3.807508014,3.006835147,3.327810109,2.875958103,18.65779374,19.54713158,18.25234211,18.30981567,19.10757895,17.95303509,77.42831518,78.37507018,75.70382456,80.82950037,81.36592105,79.75125439,12.668861,13.10250384,12.43791757,739.9618056,769.4444444,709.5,TRUE,
2019/12/20 07:00:00 JST,-0.773604195,0.13707517,0.002467353,23.88511922,5.024004195,21.84961404,0,5.706151473,6.541053322,4.515496956,4.266234352,4.870400476,3.396456547,21.09266489,22.30529825,19.67726316,20.9511748,22.25140351,19.26281579,74.94976608,75.57917544,74.13276316,76.77545309,79.52476316,75.31400877,14.05578341,14.85722581,13.18564714,774.8900966,798.25,692.5833333,TRUE,
2019/12/20 09:00:00 JST,2.331461186,0.631770329,0.011371866,67.03505147,129.3871386,259.3827193,26.6387193,8.962444665,12.86692984,6.706054971,6.628466243,9.429935865,4.991863684,23.92160575,26.86412281,22.37476316,23.94063548,26.95658772,22.33257018,69.17406323,73.81076316,63.06958772,69.87579374,74.81902632,63.35655263,15.16760846,16.2943627,14.4580004,461.6412037,664.4722222,386.6944444,TRUE,
2019/12/20 11:00:00 JST,9.1339893,1.08312877,0.019496318,90.47473382,290.7151809,390.6722573,148.6498938,11.98669272,13.12157982,10.05268544,8.790433751,9.614744477,7.386831716,26.67032452,27.3879425,25.8081808,26.75010596,27.31469152,26.14181238,63.295132,68.34811745,61.89248246,65.47137421,69.99332895,62.76120175,16.6473659,17.50690163,16.0288722,429.7910628,455.7777778,402.1388889,TRUE,
2019/12/20 13:00:00 JST,4.933797697,0.694644767,0.012503606,81.76271003,116.3223298,149.8197193,83.92104135,8.479064895,9.702747244,7.133484445,6.266121022,7.137828196,5.29495402,23.85503226,25.39340887,22.6298746,24.38209934,25.7936808,23.17603333,71.0697006,74.08847857,69.05055263,71.98123293,74.54399563,70.15953509,16.03329894,16.99584695,15.42602129,402.4642857,440,388.2777778,TRUE,
2019/12/20 15:00:00 JST,3.96347979,0.463116152,0.008336091,65.18698628,68.36720213,89.54743849,52.75828704,7.13372847,7.689770743,6.832093974,5.302882373,5.707413589,5.089734115,22.12959991,22.82515741,21.51777193,22.72782875,23.29098148,22.10066813,73.84152004,75.0688042,72.6907037,73.85837284,75.02301175,72.58773148,14.97721455,15.42924858,14.4683307,416.8900966,436.3055556,394.2222222,TRUE,
2019/12/20 17:00:00 JST,0.625464605,0.176768547,0.003181834,25.70978843,9.98019351,48.0355463,0,6.767166173,7.357175796,6.435181004,5.041420705,5.460525805,4.806062349,21.74239579,22.73175,20.80825682,22.07959237,23.1899537,21.33847222,74.26450893,75.07987768,72.77351511,74.19749107,74.84595614,72.91817836,14.50393046,15.35919612,13.76919381,420.3055556,458.7777778,393.7222222,TRUE,
2019/12/20 19:00:00 JST,-0.762741963,0.083723007,0.001507014,13.17121201,0,0,0,6.404630582,6.838445959,5.636359722,4.810440866,5.109242628,4.261263876,19.47707579,21.18038304,17.62573684,19.63679159,21.36153606,17.77814035,71.88895485,72.7011077,70.85867836,71.63881812,72.75575244,70.53315936,12.17629716,13.63642502,10.92599597,479.6268116,492.3333333,463,TRUE,
2019/12/20 21:00:00 JST,0.356932049,0.076422737,0.001375609,16.27783958,0,0,0,4.687155009,5.527570011,4.414742383,3.552401092,4.180106433,3.349433341,17.23843952,17.58100877,17.02810526,17.04249891,17.70372807,16.75480088,73.0844072,73.54954386,72.35116667,75.58504907,76.56219298,72.35860526,10.9831683,11.08128034,10.92049708,554.1714976,611.5,493.7222222,TRUE,
2019/12/20 23:00:00 JST,0.263092304,0.07450358,0.001341064,16.44351498,0,0,0,4.532412837,4.554272936,4.389609407,3.439273372,3.455961144,3.330474084,17.03571323,17.15492105,16.99961754,16.71495468,16.84607895,16.69295238,72.38924276,73.39797222,72.18936591,75.86505562,76.68247807,75.73175263,10.81086813,10.96344604,10.77756787,666.6865223,722.8888889,616.1111111,TRUE,
2019/12/21 01:00:00 JST,0.272157388,0.076741732,0.001381351,17.48919594,0,0,0,4.391736072,4.462320039,4.325201896,3.329660992,3.382667182,3.278603195,17.31091751,17.44037963,17.11014522,16.96414255,17.08460575,16.78751121,73.30019718,73.78600877,73.00554288,76.98116421,77.42084211,76.66710965,11.13552739,11.24260532,10.97888387,773.8176329,816.1944444,727.4444444,TRUE,
2019/12/21 03:00:00 JST,0.068321724,0.084896511,0.001528137,19.73868427,0,0,0,4.301404196,4.352485929,4.26064026,3.261848795,3.300667114,3.229023699,17.28954711,17.73950926,17.10357359,16.90477047,17.23911111,16.75098392,73.39788148,73.81086062,73.10834211,77.36801767,77.92730556,77.07907115,11.15228101,11.4595313,11.00804094,856.1458333,886.6666667,820.0833333,TRUE,
2019/12/21 05:00:00 JST,-0.145070816,0.086218039,0.001551925,18.49471177,0,0,0,4.663981179,4.931195701,4.315721458,3.520754351,3.707564457,3.268188072,18.72879702,19.92733333,17.81287037,18.20396573,19.39351852,17.30275926,72.96242834,73.44651852,72.40588889,77.40653333,77.86219444,77.10339151,12.06385079,13.00205244,11.49367441,912.7077295,931.9722222,888.9166667,TRUE,
2019/12/21 07:00:00 JST,-1.461113357,0.194173415,0.003495121,31.6032901,3.507214181,20.15339717,0,6.110639055,6.916502764,4.969933407,4.567562583,5.153068533,3.734929414,21.2376103,22.0600692,20.06612963,21.04038696,22.07239133,19.53318519,73.10020208,73.4108577,72.58831969,75.24503212,77.83017593,73.61131628,13.84473874,14.38588738,13.11262397,922.6840278,939.4722222,822.7777778,TRUE,
2019/12/21 09:00:00 JST,0.629552076,0.49722123,0.008949982,56.54944783,102.6694836,224.3277719,22.95036014,8.448225945,10.9845588,7.068838697,6.256705404,8.069640398,5.266200308,23.476357,26.15848246,21.95519883,23.67807386,26.19132456,22.09417836,70.49238188,72.47544006,66.87061404,70.94531407,73.06372368,67.36631579,15.19949299,16.59962774,14.14507946,579.1437198,789,407.1944444,TRUE,
2019/12/21 11:00:00 JST,11.04648989,1.137554581,0.020475982,93.36428667,286.3739876,328.9170526,226.9938158,12.19301754,13.48087918,11.45173789,8.931757778,9.834474173,8.405958459,27.06160532,28.0728806,26.46708772,27.08851659,28.32283577,26.4720614,63.599846,65.84783333,62.41799123,65.5592763,66.47705263,64.59695809,16.99205784,17.91428413,16.46002474,411.5023148,438.3333333,383.9166667,TRUE,
2019/12/21 13:00:00 JST,7.568598773,1.067720415,0.019218967,108.803222,166.17982,208.6627281,126.0518689,10.34212038,13.58033862,6.50580352,7.583073778,9.906096437,4.813968373,26.11640279,28.14538694,23.46998246,26.38546934,28.34894103,24.09508577,68.38131352,77.77870273,61.92764717,70.17468584,78.0388884,64.36698684,17.43365383,17.88331068,17.0159538,426.1775362,451.7777778,401.4444444,TRUE,
2019/12/21 15:00:00 JST,4.517536254,0.513267138,0.009238808,80.60256811,85.19066685,125.5212544,44.65487719,6.363608689,6.63203942,6.049352169,4.725746281,4.923914355,4.508552188,22.6187143,23.49341862,21.53651316,23.02494627,23.97270614,21.97629727,76.01477337,77.83745273,74.37717105,77.07569534,78.2811847,75.94614571,15.90882429,17.02258134,14.90921983,423.0208333,468.75,393.7222222,TRUE,
2019/12/21 17:00:00 JST,0.421499646,0.190544845,0.003429807,31.59309553,9.443579731,39.91464035,0,6.054654833,6.538845806,5.744573504,4.516077585,4.866073721,4.29406757,21.52799775,22.58224513,20.74527242,21.71760948,22.55587476,21.03309405,75.59033056,76.06500097,74.84732115,76.40754901,77.16564035,75.5659576,14.62496735,15.33834212,14.0367991,513.9528986,554.5,472.3333333,TRUE,
2019/12/21 19:00:00 JST,-1.478748353,0.146058082,0.002629045,22.24678332,0,0,0,6.653689975,7.124455198,5.674001729,4.983291398,5.334311357,4.283359529,20.36853723,22.36786793,18.03073684,20.48527254,22.37626267,18.20909649,71.81422805,74.76827729,69.30568421,71.96791196,75.48844006,69.10354386,12.89251643,14.99913629,11.24025708,516.4347826,565.2222222,474.0555556,TRUE,
2019/12/21 21:00:00 JST,0.098674695,0.105225061,0.001894051,23.1858608,0,0,0,4.472131125,5.570069046,3.993937797,3.383182423,4.206273504,3.024418155,17.58453468,17.92377193,17.38887963,17.57713158,18.11466667,17.31315741,75.79617457,77.2879537,73.07177193,77.48278547,79.52485185,72.85667544,11.6232527,11.75037962,11.28751656,528.1666667,568.3888889,486.0555556,TRUE,
2019/12/21 23:00:00 JST,0.305971703,0.082704262,0.001488677,21.56822318,0,0,0,3.834848084,3.970844337,3.758991189,2.907465519,3.007187125,2.853023294,17.19126805,17.3725463,16.9453231,16.95860821,17.28808333,16.6500229,76.86498441,77.54051852,76.23646248,79.89581161,80.09223148,79.61148148,11.55392783,11.74171317,11.34120631,628.4375,686.3888889,572.3611111,TRUE,
2019/12/22 01:00:00 JST,0.018071101,0.07451942,0.00134135,19.0197092,0,0,0,3.917589532,3.958420485,3.862279441,2.968968541,2.999079776,2.92926891,17.3556127,17.42940351,17.18890887,17.08188658,17.16392105,16.86191423,76.27821432,76.50153509,76.09621686,79.61917254,79.79266667,79.49080702,11.59848081,11.66493517,11.44751592,739.1545894,781.6944444,691.2222222,TRUE,
2019/12/22 03:00:00 JST,0.115765247,0.081696283,0.001470533,20.62839957,0,0,0,3.960353078,3.994833313,3.931731188,3.001312755,3.027705687,2.978862354,17.38739978,17.65662281,17.31416667,17.08840859,17.31924561,17.00425439,75.75745262,76.14637183,75.37159649,79.4052432,79.6859386,79.19357018,11.57184042,11.77395203,11.49719397,824.9710145,861.1111111,785.0555556,TRUE,
2019/12/22 05:00:00 JST,-0.117867019,0.076453493,0.001376163,17.84798733,0,0,0,4.285998118,4.619596751,3.966902613,3.23407005,3.472680461,3.003469827,18.69224746,19.89105604,17.68208772,18.31702355,19.4457271,17.36108772,75.66628222,76.17501754,75.28463791,79.3940225,79.72197368,79.19396491,12.45610921,13.28874974,11.80922302,891.8252315,912.7222222,863.5833333,TRUE,
2019/12/22 07:00:00 JST,-2.608560707,0.166049834,0.002988897,29.02942964,2.040433638,11.74471053,0,5.698573894,6.390838735,4.685144891,4.26126776,4.76439124,3.520444914,21.05463359,21.92713158,19.99971296,20.93385745,21.88833333,19.56933821,74.95345951,75.38720078,74.07197368,76.75118196,79.15079386,75.34057895,14.03398658,14.55560115,13.36294119,859.8381643,910.9444444,739.8611111,TRUE,
2019/12/22 09:00:00 JST,-1.501525607,0.268992258,0.004841861,37.65969174,41.10739181,65.82033333,13.95464912,7.114401507,7.315712091,6.467151425,5.290812921,5.434640199,4.819542538,22.34238986,22.98767544,21.9027807,22.60797685,23.19138596,21.99320175,73.35516764,74.00069298,72.98359308,73.72809064,75.20764035,72.75252632,14.84876617,15.49331623,14.34128488,576.4907407,721.5277778,485.1111111,TRUE,
2019/12/22 11:00:00 JST,3.897767588,0.441659365,0.007949869,60.93128093,83.2361415,97.89430702,71.83657895,7.304807521,7.621828318,6.638408156,5.413186618,5.647580884,4.925378386,23.4264897,23.77683333,23.0989386,23.65427269,24.03319298,23.2975,74.34248741,75.34245614,73.50330702,74.6875923,76.51594737,73.63594737,15.96302802,16.2184793,15.60057953,448.513285,491.2777778,405.0555556,TRUE,
2019/12/22 13:00:00 JST,4.592022371,0.530647032,0.009551647,76.42167228,107.3406908,139.0469474,68.17687719,6.941685931,7.566720877,6.177234627,5.145369991,5.593885135,4.596755673,23.47536739,24.42842105,22.00310526,23.54514424,24.38976316,22.42957895,73.80328135,75.77330702,72.30469298,75.82104355,76.93557018,74.78905263,16.11118376,16.72825391,15.33382528,440.115942,468.25,399.8611111,TRUE,
2019/12/22 15:00:00 JST,0.803535121,0.261493228,0.004706878,45.64171619,20.35648769,61.30814912,2.874790448,5.716419874,6.147523664,5.519280148,4.269166977,4.576231513,4.119682495,21.00740217,21.89267544,20.13104776,21.36376042,22.32588596,20.50026754,76.5188337,77.32487719,74.64461696,77.21716996,78.24579825,75.31454971,14.4813005,15.23542053,13.42659196,454.7615741,491.3055556,435.1666667,TRUE,
2019/12/22 17:00:00 JST,-0.410629197,0.043066174,0.000775191,7.014996423,0.412981439,2.418685185,0,6.573959793,7.465999234,5.901448308,4.917523235,5.560741529,4.421707911,20.73653975,22.36652388,19.75652632,20.82018457,22.2018806,20.05849123,71.64457975,74.37542398,69.78816569,72.99419798,75.0669269,71.67398489,13.26646879,14.11319551,12.61877838,540.1630435,583.3611111,495.3611111,TRUE,
2019/12/22 19:00:00 JST,0.036526917,0.152311985,0.002741616,24.42461759,0,0,0,6.403399539,7.261221727,5.420401866,4.799315866,5.414673258,4.087570709,20.22751801,21.84421345,18.57176511,20.22195089,21.80814766,18.51974123,71.64290147,73.23723392,70.45948977,72.73597118,74.24659259,71.75374708,12.76920497,13.81904052,11.78214928,624.8043478,665.7777778,586.8055556,TRUE,
2019/12/22 21:00:00 JST,0.416796584,0.100980475,0.001817649,22.62508396,0,0,0,4.402884133,5.349849129,3.953906578,3.333092096,4.03608376,2.999027174,17.50128637,18.44075,17.00837768,17.35546213,18.39585185,16.8363694,75.05232215,76.26327242,73.38010185,77.54078515,79.10740205,74.38364815,11.47936827,11.71764831,11.35524481,724.2627315,781,670.1944444,TRUE,
2019/12/22 23:00:00 JST,0.323023179,0.080889396,0.001456009,21.14058723,0,0,0,3.824295265,3.936911919,3.760223463,2.90150927,2.986396242,2.853284557,16.9648624,17.17165936,16.8764001,16.75817771,16.9326462,16.64391326,76.84959554,77.1130463,76.41094786,79.69122919,80.12260478,79.16421784,11.38579308,11.56347168,11.32378247,828.0772947,862.8888889,785.8055556,TRUE,
2019/12/23 01:00:00 JST,-0.009417259,0.076234585,0.001372223,19.84448647,0,0,0,3.844564441,3.905001113,3.779065313,2.913369152,2.959075914,2.862626479,17.35212701,17.51524561,17.15354094,17.10788255,17.24923684,16.93255848,76.9072355,77.26378947,76.61292934,80.03198148,80.51049123,79.72850975,11.67728658,11.82495291,11.5576525,888.6354167,898.3888889,866.1666667,TRUE,
2019/12/23 03:00:00 JST,-0.181028992,0.080056961,0.001441025,21.30051414,0,0,0,3.758967072,3.812175782,3.731190469,2.847066333,2.886390606,2.82630012,17.55262785,17.68899074,17.5067768,17.25351314,17.35117593,17.18470712,77.31663389,77.59205507,76.9345,80.65667254,80.76578704,80.50458333,11.87109524,11.91804489,11.82109249,909.071256,928.6111111,892.7222222,TRUE,
2019/12/23 05:00:00 JST,-0.234872042,0.063591351,0.001144644,15.07389455,0,0,0,4.2531196,4.864234813,3.839335644,3.210801085,3.658531795,2.906704052,18.52874312,19.62300487,17.70902778,18.16343959,19.28746784,17.37674074,75.50837967,76.84173148,74.10344298,79.37434026,80.39647222,77.97103119,12.33641053,12.94675916,11.92019224,934.1886574,944.5277778,927.8611111,TRUE,
2019/12/23 07:00:00 JST,-1.148517015,0.122651854,0.002207733,21.36600973,4.704195398,22.75639474,0,5.71173647,6.460085326,4.953073214,4.279821618,4.816643056,3.723833316,20.55604676,22.21360526,19.74864327,20.34992747,21.84603509,19.40437086,73.10004659,73.87707895,72.08458772,75.82201348,77.73405507,75.0125614,13.4037142,14.45928949,12.99603464,938.2355072,947.8333333,879.8333333,TRUE,
2019/12/23 09:00:00 JST,1.412799819,0.698907273,0.012580331,74.19737827,167.3503604,325.2410614,25.96542105,8.725492469,12.48183678,6.511411523,6.46243643,9.17304192,4.860974535,23.54875402,25.86632456,21.15826316,23.40788779,26.14330702,21.34799123,67.17397697,73.19431579,60.2429386,69.88370358,74.95594737,62.68712281,14.70633359,15.50234837,13.72208207,531.1400463,857.3611111,384.6388889,TRUE,
2019/12/23 11:00:00 JST,10.94058868,1.338458863,0.02409226,118.1168657,374.9584893,422.8150088,200.2537398,11.31764767,12.4254991,10.02579814,8.309076146,9.130906981,7.35952436,26.91524992,27.61413548,25.66259649,26.44686052,26.89972173,26.11154386,61.04053623,65.91351608,59.05633333,66.758305,70.6247729,62.90767544,16.69891181,17.7255193,15.4869505,428.0301932,458,409.1111111,TRUE,
2019/12/23 13:00:00 JST,10.14047298,1.254108862,0.02257396,104.5639335,178.9016367,215.761922,143.7814527,11.95288607,12.87112028,9.518340192,8.743706214,9.409342887,6.995892262,28.08154719,29.19085867,26.14332651,27.44709702,28.11263012,26.06243811,60.58213972,67.11025146,56.39701803,67.03728233,71.47549074,64.93733431,17.70762998,18.22244477,17.33457809,432.7294686,460.4166667,412.1388889,TRUE,
2019/12/23 15:00:00 JST,5.994693825,0.694006494,0.012492117,72.72025646,77.39219444,165.3870263,38.98071053,9.116700088,12.39232962,6.980919898,6.712234712,9.054969159,5.184556788,25.18553728,28.11518421,23.04614912,25.25083991,27.8707193,22.97522807,68.79856615,72.55307895,61.21176316,71.68986915,74.83742982,66.52372807,16.77793272,18.03965364,15.35688834,456.7997685,492.8611111,424.0833333,TRUE,
2019/12/23 17:00:00 JST,0.413735882,0.173534182,0.003123615,26.19309521,11.54711213,42.65127193,0,6.533064259,6.968479303,6.251073503,4.860980543,5.172904394,4.660541447,22.5042493,23.3847807,21.89329532,22.44201081,23.26263158,21.75688158,73.64973049,74.26419298,72.71880702,75.64308005,75.9072193,75.0065614,15.09113235,15.75274704,14.45836325,442.2137681,477.7777778,422.6666667,TRUE,
2019/12/23 19:00:00 JST,-0.565031696,0.087327946,0.001571903,14.11323645,0,0,0,6.228785311,6.561295879,5.529994662,4.674421348,4.900399802,4.179082594,19.99350902,21.83865497,17.92798246,19.89290351,21.71089035,17.90055263,71.07162975,73.29396053,69.46502632,72.8214641,75.10549074,71.17814912,12.57604045,14.36321777,11.11565015,491.2696759,511.3333333,471.1666667,TRUE,
2019/12/23 21:00:00 JST,0.125962508,0.084981111,0.00152966,18.30406229,0,0,0,4.641714435,5.409253211,4.253416083,3.512622638,4.088982363,3.220399974,17.56530003,17.82335965,17.45145614,17.49921739,17.81801754,17.35992105,74.31319476,75.90102632,71.89716667,76.49098462,78.2589386,73.14714912,11.42366273,11.64985396,11.13470641,520.6086957,536.3888889,484.2222222,TRUE,
2019/12/23 23:00:00 JST,0.44293589,0.071839971,0.001293119,16.84803994,0,0,0,4.270336521,4.36233334,4.223992824,3.238075659,3.309827046,3.202946549,17.03749862,17.4360614,16.83437719,16.92458308,17.33669298,16.72101754,74.79483374,75.87651754,73.49249366,77.55705511,78.27404386,76.8209537,11.19378063,11.57640162,10.96925493,584.4094203,634.0833333,537.6666667,TRUE,
2019/12/24 01:00:00 JST,0.363930001,0.070353938,0.001266371,15.37675742,0,0,0,4.572326653,4.700917204,4.383435042,3.467693629,3.565168702,3.325895775,17.07020852,17.15089084,16.91084844,16.86974409,16.9215653,16.74300146,72.29862861,73.32558138,71.58396296,75.89220915,76.70172563,75.2209537,10.91574839,10.98771843,10.82300856,689.1423611,739.8333333,638.4722222,TRUE,
2019/12/24 03:00:00 JST,0.242488055,0.077440036,0.001393921,16.56052277,0,0,0,4.679227039,4.767152515,4.539371476,3.547451115,3.614352847,3.438084795,17.22645756,17.62295273,17.05323246,16.98080077,17.27359942,16.8590731,71.67423347,72.5549191,71.13912037,75.4949529,76.6677232,74.96693519,10.93205078,11.29733171,10.79883857,786.2379227,824.0277778,744.0555556,TRUE,
2019/12/24 05:00:00 JST,-0.003284117,0.074692387,0.001344463,15.99008777,0,0,0,4.675696375,4.840414261,4.545728276,3.530157729,3.644742098,3.442181828,18.56816764,19.45472661,17.68810088,18.16989856,18.95766228,17.32015497,73.05160436,73.46985965,72.53159503,77.28892855,77.67460526,76.70545468,12.02086513,12.64189738,11.33455051,857.9733796,880,826.9166667,TRUE,
2019/12/24 07:00:00 JST,-0.816031377,0.159321071,0.002867779,28.13479605,4.428376049,21.34464035,0,5.636099543,6.397411942,4.908656257,4.226068248,4.77153942,3.694814784,20.48329055,22.1757807,19.56510185,20.14109808,21.7382807,19.05699464,72.32567705,72.8085653,71.45502632,75.83644427,77.45330897,75.09736842,13.24582178,14.38546438,12.68802161,880.4806763,893.4722222,828.1666667,TRUE,
2019/12/24 09:00:00 JST,0.275838624,0.456972599,0.008225507,51.15076241,120.2244999,295.4750648,20.74192982,8.329878812,12.07448584,6.488629901,6.1864665,8.89911725,4.836446343,22.80102411,25.15041667,21.86694883,22.75554344,25.28467593,21.72499659,66.39033397,71.45535088,58.25627778,69.87916601,75.03653509,62.03046296,14.1625114,14.59423497,13.87640379,537.4541063,807.8055556,388.9166667,TRUE,
2019/12/24 11:00:00 JST,11.07881208,1.227038991,0.022086702,101.0292471,369.8806672,430.8469259,289.7091944,12.13788004,13.33601546,11.31885681,8.912179475,9.734333596,8.343965633,26.54751161,28.11814961,25.13787037,26.37348288,28.17671442,25.1332963,59.5375798,60.64004288,58.13734259,64.22972628,65.62071832,61.90124074,16.02507169,17.77930405,14.55003556,427.8321759,470,389.2777778,TRUE,
2019/12/24 13:00:00 JST,9.047250928,1.10735284,0.019932351,93.90470166,209.0795524,319.7361243,158.4389625,11.79611871,13.64175497,10.32379322,8.643433213,9.951458177,7.598830546,26.86659539,28.24312086,25.44639474,26.93405647,28.36954045,25.6642885,62.37954947,64.65409357,60.17102437,66.47844296,68.41695565,64.20505214,17.08023113,17.86882082,16.30509213,437.6219807,463.3055556,410.6388889,TRUE,
2019/12/24 15:00:00 JST,4.984931141,0.755011972,0.013590215,76.85315421,116.5887908,178.1634035,59.13320273,9.603340517,12.13977992,7.628555204,7.072194007,8.880799477,5.660747407,24.98786034,27.6662846,23.13384405,25.27951147,27.52244347,23.26172271,67.37742566,70.50484795,62.09832115,70.09829569,72.91911355,66.5310999,16.43155237,17.65778546,15.24375893,442.1655093,463.0833333,418.2777778,TRUE,
2019/12/24 17:00:00 JST,0.546061639,0.23585678,0.004245422,34.35869103,13.75311607,53.3341501,0,6.777901495,7.566720488,6.43265198,5.053378644,5.618489785,4.803977203,21.73737058,22.93423879,20.96011404,21.83862401,23.06852096,21.29884211,71.9781148,73.03087719,70.34769006,73.79438819,74.384,72.74672758,14.21968729,15.05778028,13.79887293,442.7101449,481.2777778,415.6666667,TRUE,
2019/12/24 19:00:00 JST,-0.507045571,0.127693099,0.002298476,20.38956029,0,0,0,6.297903002,6.601135038,5.544203847,4.730018829,4.940070289,4.192107954,19.72832884,21.36336842,17.80123002,19.66892067,21.27083333,17.74264327,70.43273585,72.47261404,68.68006481,72.13714544,74.31370175,70.40155409,12.28959161,13.8548537,10.94141683,503.9299517,523.1944444,485.1111111,TRUE,
2019/12/24 21:00:00 JST,0.680321411,0.093390934,0.001681037,19.34118521,0,0,0,4.787047624,5.44815108,4.572058505,3.62783899,4.12058999,3.467757971,17.26681388,17.72981774,17.01437719,17.07167897,17.66611696,16.77692105,71.86929018,72.39078947,70.9645385,75.09971589,75.86070419,72.6890117,10.93263465,11.07204995,10.7393016,574.0613426,632.5833333,512.2222222,TRUE,
2019/12/24 23:00:00 JST,0.330424907,0.071991696,0.001295851,14.32451887,0,0,0,5.042770023,5.262265918,4.699705871,3.821474065,3.984750155,3.565830031,17.3567432,17.75878021,16.93165741,17.08753941,17.39762865,16.69499074,69.90611073,71.39177193,68.67955019,73.79061391,75.02442105,73.0373884,10.75301659,10.87921597,10.63000974,687.397343,736.3611111,637.2222222,TRUE,
2019/12/25  1:00:00 JST,0.220713863,0.082870911,0.001491676,15.35783923,0,0,0,5.39468893,5.461118355,5.295511132,4.084026494,4.133896102,4.008766066,17.69961798,17.78230702,17.62235088,17.39298169,17.42964035,17.3709386,68.15252314,68.45673684,68.01447368,72.48171854,73.00976316,72.19538596,10.75714571,10.84462095,10.7231013,783.1147343,822.4444444,740.3611111,TRUE,
2019/12/25 03:00:00 JST,0.039430066,0.09226947,0.00166085,17.19010094,0,0,0,5.368380757,5.452774385,5.305378782,4.061055998,4.127397524,4.008024955,17.88881648,18.46641472,17.64440205,17.61333082,18.08700292,17.43461404,68.661838,69.27837183,68.15586842,72.98873707,74.04500828,72.26070175,10.97781207,11.45349926,10.75074843,860.5925926,893.25,825.4722222,TRUE,
2019/12/25 05:00:00 JST,-0.219552776,0.100313151,0.001805637,18.19511791,0,0,0,5.510414476,5.680919636,5.325197293,4.151749676,4.271668193,4.021182931,19.20016544,19.89122807,18.51589717,18.77874748,19.36620175,18.13330117,69.22377952,69.52692105,68.76857895,74.23703384,74.46874561,74.02799854,11.96626891,12.40985137,11.48934086,919.0905797,939.6666667,895.6111111,TRUE,
2019/12/25 07:00:00 JST,-1.007814472,0.212905386,0.003832297,32.38774962,4.439891474,21.97902485,0,6.5302415,6.900853947,5.713079595,4.891697308,5.1476387,4.295018392,20.67721184,21.96291813,19.94902632,20.45042194,21.71341618,19.42241228,68.77241815,69.67691423,68.44477339,72.50726765,74.34014035,71.85808674,12.89325332,13.98244925,12.441493,956.3997585,964.8611111,941.4722222,TRUE,
